IATI-Identifier, status,location name,description,point srs name,coordinates,address
"GB-1-200696","Post-completion","Darchula","Darchula, Mahakali, Far Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 29.9166700000000000  80.7500000000000000","NP"
"GB-1-200696","Post-completion","Dang","Dang, Rapti, Mid Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 28.0000000000000000  82.4166699999999960","NP"
"GB-1-200696","Post-completion","Dailekh","Dailekh, Bheri, Mid Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 28.8333300000000000  81.6666699999999960","NP"
"GB-1-200696","Post-completion","Dadeldhura","Dadeldhura, Mahakali, Far Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 29.2500000000000000  80.4166699999999960","NP"
"GB-1-200696","Post-completion","Bhojpur","Bhojpur, Koshi, Eastern, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 27.2500000000000000  87.0833300000000040","NP"
"GB-1-200696","Post-completion","Bardiya","Bardiya, Bheri, Mid Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 28.3333300000000000  81.4166699999999960","NP"
"GB-1-200696","Post-completion","Banke","Banke, Bheri, Mid Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 28.1666700000000000  81.8333300000000040","NP"
"GB-1-200696","Post-completion","Bajura","Bajura, Seti, Far Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 29.5000000000000000  81.5000000000000000","NP"
"GB-1-200696","Post-completion","Bajhang","Bajhang, Seti, Far Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 29.6666700000000000  81.2500000000000000","NP"
"GB-1-200696","Post-completion","Baitadi","Baitadi, Mahakali, Far Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 29.5000000000000000  80.5833300000000040","NP"
"GB-1-200696","Post-completion","Achham","Achham, Seti, Far Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 29.0833300000000000  81.3333300000000040","NP"
"GB-1-200696","Post-completion","Dhanusa","Dhanusa, Janakpur, Central, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 26.8299999999999980  86.0100000000000050","NP"
"GB-1-200696","Post-completion","Surkhet","Surkhet, Bheri, Mid Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 28.5174600000000000  81.7787000000000010","NP"
"GB-1-200696","Post-completion","Terhathum","Terhathum, Koshi, Eastern, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 27.1499999999999990  87.5499999999999970","NP"
"GB-1-200696","Post-completion","Okhaldhunga","Okhaldhunga, Sagarmatha, Eastern, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 27.3164300000000000  86.5050800000000070","NP"
"GB-1-200696","Post-completion","Kanchanapur","Kanchanapur, Banke, Bheri, Mid Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 28.1159199999999990  81.8768800000000000","NP"
"GB-1-200696","Post-completion","Mahottari","Mahottari, Janakpur, Central, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 26.6925199999999980  85.8282800000000070","NP"
"GB-1-200696","Post-completion","Udayapur","Udayapur, Sagarmatha, Eastern, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 26.9166700000000000  86.6666699999999960","NP"
"GB-1-200696","Post-completion","Taplejung","Taplejung, Mechi, Eastern, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 27.6666700000000000  87.8333300000000040","IN"
"GB-1-200696","Post-completion","Sunsari","Sunsari, Koshi, Eastern, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 26.6666700000000000  87.1666699999999960","NP"
"GB-1-200696","Post-completion","Solukhumbu","Solukhumbu, Sagarmatha, Eastern, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 27.7500000000000000  86.7500000000000000","NP"
"GB-1-200696","Post-completion","Siraha","Siraha, Sagarmatha, Eastern, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 26.7500000000000000  86.3333300000000040","NP"
"GB-1-200696","Post-completion","Sarlahi","Sarlahi, Janakpur, Central, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 27.0000000000000000  85.5833300000000040","NP"
"GB-1-200696","Post-completion","Saptari","Saptari, Sagarmatha, Eastern, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 26.5833300000000000  86.7500000000000000","NP"
"GB-1-200696","Post-completion","Sankhuwasabha","Sankhuwasabha, Koshi, Eastern, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 27.5833300000000000  87.3333300000000040","NP"
"GB-1-200696","Post-completion","Salyan","Salyan, Rapti, Mid Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 28.4166700000000000  82.2500000000000000","NP"
"GB-1-200696","Post-completion","Rukum","Rukum, Rapti, Mid Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 28.7500000000000000  82.5833300000000040","NP"
"GB-1-200696","Post-completion","Pyuthan","Pyuthan, Rapti, Mid Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 28.0833300000000000  82.8333300000000040","NP"
"GB-1-200696","Post-completion","Panchthar","Panchthar, Mechi, Eastern, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 27.1666700000000000  87.8333300000000040","NP"
"GB-1-200696","Post-completion","Mugu","Mugu, Karnali, Mid Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 29.5833300000000000  82.4166699999999960","NP"
"GB-1-200696","Post-completion","Morang","Morang, Koshi, Eastern, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 26.6666700000000000  87.5000000000000000","NP"
"GB-1-200696","Post-completion","Mahottari","Mahottari, Janakpur, Central, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 26.9166700000000000  85.8333300000000040","NP"
"GB-1-200696","Post-completion","Khotang","Khotang, Sagarmatha, Eastern, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 27.2500000000000000  86.8333300000000040","NP"
"GB-1-200696","Post-completion","Kalikot","Kalikot, Karnali, Mid Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 29.2500000000000000  81.8333300000000040","NP"
"GB-1-200696","Post-completion","Kailali","Kailali, Seti, Far Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 28.7500000000000000  80.9166699999999960","NP"
"GB-1-200696","Post-completion","Jumla","Jumla, Karnali, Mid Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 29.2752799999999990  82.1833299999999980","NP"
"GB-1-200696","Post-completion","Jhapa","Jhapa, Mechi, Eastern, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 26.5833300000000000  87.9166699999999960","NP"
"GB-1-200696","Post-completion","Jajarkot","Jajarkot, Bheri, Mid Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 28.8333300000000000  82.2500000000000000","NP"
"GB-1-200773","Implementation","Salyan","Salyan, Rapti, Mid Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 28.4166700000000000  82.2500000000000000","NP"
"GB-1-200773","Implementation","Rupandehi","Rupandehi, Lumbini, Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 27.6666700000000000  83.4166699999999960","NP"
"GB-1-200773","Implementation","Rukum","Rukum, Rapti, Mid Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 28.7500000000000000  82.5833300000000040","NP"
"GB-1-200773","Implementation","Rolpa","Rolpa, Rapti, Mid Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 28.4166700000000000  82.7500000000000000","NP"
"GB-1-200773","Implementation","Ramechhap","Ramechhap, Janakpur, Central, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 27.4166700000000000  86.0833300000000040","NP"
"GB-1-200773","Implementation","Pyuthan","Pyuthan, Rapti, Mid Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 28.0833300000000000  82.8333300000000040","NP"
"GB-1-200773","Implementation","Parbat","Parbat, Dhawalagiri, Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 28.4166700000000000  83.6666699999999960","NP"
"GB-1-200773","Implementation","Okhaldhunga","Okhaldhunga, Sagarmatha, Eastern, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 27.3333300000000000  86.4166699999999960","NP"
"GB-1-200773","Implementation","Nawalparasi","Nawalparasi, Lumbini, Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 27.6666700000000000  83.9166699999999960","NP"
"GB-1-200773","Implementation","Myagdi","Myagdi, Dhawalagiri, Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 28.5833300000000000  83.3333300000000040","NP"
"GB-1-200773","Implementation","Khotang","Khotang, Sagarmatha, Eastern, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 27.2500000000000000  86.8333300000000040","NP"
"GB-1-200773","Implementation","Kapilbastu","Kapilbastu, Lumbini, Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 27.6666700000000000  82.9166699999999960","IN"
"GB-1-200773","Implementation","Kalikot","Kalikot, Karnali, Mid Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 29.2500000000000000  81.8333300000000040","NP"
"GB-1-200773","Implementation","Jajarkot","Jajarkot, Bheri, Mid Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 28.8333300000000000  82.2500000000000000","NP"
"GB-1-200773","Implementation","Dhankuta","Dhankuta, Koshi, Eastern, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 27.0000000000000000  87.3333300000000040","NP"
"GB-1-200773","Implementation","Dang","Dang, Rapti, Mid Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 28.0000000000000000  82.4166699999999960","NP"
"GB-1-200773","Implementation","Dailekh","Dailekh, Bheri, Mid Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 28.8333300000000000  81.6666699999999960","NP"
"GB-1-200773","Implementation","Bhojpur","Bhojpur, Koshi, Eastern, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 27.2500000000000000  87.0833300000000040","NP"
"GB-1-200773","Implementation","Bajhang","Bajhang, Seti, Far Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 29.6666700000000000  81.2500000000000000","NP"
"GB-1-200773","Implementation","Baglung","Baglung, Dhawalagiri, Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 28.4166700000000000  83.1666699999999960","NP"
"GB-1-200773","Implementation","Achham","Achham, Seti, Far Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 29.0833300000000000  81.3333300000000040","NP"
"GB-1-200773","Implementation","Terhathum","Terhathum, Koshi, Eastern, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 27.1499999999999990  87.5499999999999970","NP"
"GB-1-201129","Implementation","Rukum","Rukum, Rapti, Mid Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 28.7500000000000000  82.5833300000000040","NP"
"GB-1-201129","Implementation","Rolpa","Rolpa, Rapti, Mid Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 28.4166700000000000  82.7500000000000000","NP"
"GB-1-201129","Implementation","Mugu","Mugu, Karnali, Mid Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 29.5833300000000000  82.4166699999999960","NP"
"GB-1-201129","Implementation","Kalikot","Kalikot, Karnali, Mid Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 29.2500000000000000  81.8333300000000040","NP"
"GB-1-201129","Implementation","Kailali","Kailali, Seti, Far Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 28.7500000000000000  80.9166699999999960","NP"
"GB-1-201129","Implementation","Jumla","Jumla, Karnali, Mid Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 29.2752799999999990  82.1833299999999980","NP"
"GB-1-201129","Implementation","Jajarkot","Jajarkot, Bheri, Mid Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 28.8333300000000000  82.2500000000000000","NP"
"GB-1-201129","Implementation","Humla","Humla, Karnali, Mid Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 29.9166700000000000  81.9166699999999960","NP"
"GB-1-201129","Implementation","Dolpa","Dolpa, Karnali, Mid Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 29.1666700000000000  83.0833300000000040","NP"
"GB-1-201129","Implementation","Dang"," Dang, Rapti, Mid Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 28.0000000000000000  82.4166699999999960","NP"
"GB-1-201129","Implementation","Dailekh","Dailekh, Bheri, Mid Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 28.8333300000000000  81.6666699999999960","NP"
"GB-1-201129","Implementation","Bardiya","Bardiya, Bheri, Mid Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 28.3333300000000000  81.4166699999999960","NP"
"GB-1-201129","Implementation","Bajura","Bajura, Seti, Far Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 29.5000000000000000  81.5000000000000000","NP"
"GB-1-201129","Implementation","Achham","Achham, Seti, Far Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 29.0833300000000000  81.3333300000000040","NP"
"GB-1-201375","Implementation","Kathmandu","Kathmandu,Kathmandu,Bagmati,Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 27.6933002471923010  85.3225021362303980","NP"
"GB-1-201488","Post-completion","Gorkha","Gorkha, Gandaki , Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 28.0024200000000010  84.6200900000000050","NP"
"GB-1-201488","Post-completion","Dolpa","Dolpa, Karnali , Mid Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 29.1666700000000000  83.0833300000000040","NP"
"GB-1-201489","Implementation","Khadadevi","Khadadevi, Ramechhap, Janakpur, Central, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 27.4800399999999990  85.9387300000000070","NP"
"GB-1-201489","Implementation","Khagenkot","Khagenkot, Jajarkot, Bheri, Mid Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 28.7896000000000000  82.3050000000000070","NP"
"GB-1-201489","Implementation","Khalanga","Khalanga, Salyan, Rapti, Mid Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 28.3691000000000000  82.1826999999999970","NP"
"GB-1-201489","Implementation","Khaniyapani","Khaniyapani, Ramechhap, Janakpur, Central, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 27.4694000000000000  85.8936000000000060","NP"
"GB-1-201489","Implementation","Khimti","Khimti, Ramechhap, Janakpur, Central, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 27.4670999999999990  86.1201999999999970","NP"
"GB-1-201489","Implementation","Khotang","Khotang, Sagarmatha, Eastern, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 27.2500000000000000  86.8333300000000040","NP"
"GB-1-201489","Implementation","Lalu","Lalu, Barnalu, Okhaldhunga, Sagarmatha, Eastern, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 27.3462900000000000  86.5474499999999980","NP"
"GB-1-201489","Implementation","Majuwa","Majuwa, Ramechhap, Janakpur, Central, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 27.4365999999999990  85.9097000000000010","NP"
"GB-1-201489","Implementation","Mamkha","Mamkha, Okhaldhunga, Sagarmatha, Eastern, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 27.3139399999999990  86.5718700000000040","NP"
"GB-1-201489","Implementation","Manma","Manma, Kalikot, Karnali, Mid Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 29.1359999999999990  81.5965999999999950","NP"
"GB-1-201489","Implementation","Manthali","Manthali, Ramechhap, Janakpur, Central, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 27.3703000000000000  86.0524999999999950","NP"
"GB-1-201489","Implementation","Mulkharka","Mulkharka, Okhaldhunga, Sagarmatha, Eastern, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 27.2816000000000010  86.3680999999999980","NP"
"GB-1-201489","Implementation","NagaDaha","NagaDaha, Ramechhap, Janakpur, Central, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 27.4211899999999990  86.1521400000000030","NP"
"GB-1-201489","Implementation","Naumule","Naumule, Toli, Dailekh, Bheri, Mid Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 28.9080200000000000  81.8060799999999940","NP"
"GB-1-201489","Implementation","Nerpa","Nerpa, Khotang, Sagarmatha, Eastern, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 27.2465000000000010  86.8297000000000030","NP"
"GB-1-201489","Implementation","Okhaldhunga","Okhaldhunga, Sagarmatha, Eastern, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 27.3333300000000000  86.4166699999999960","NP"
"GB-1-201489","Implementation","Okhreni","Okhreni, Ramechhap, Janakpur, Central, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 27.3416000000000000  86.1659999999999970","NP"
"GB-1-201489","Implementation","Pakarbas","Pakarbas, Ramechhap, Janakpur, Central, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 27.3819000000000020  85.9774000000000030","NP"
"GB-1-201489","Implementation","Phulasi"," Phulasi, Ramechhap, Janakpur, Central, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 27.4905000000000010  86.1007000000000030","NP"
"GB-1-201489","Implementation","Pritee","Pritee, Ramechhap, Janakpur, Central, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 27.5251100000000020  86.3014600000000060","NP"
"GB-1-201489","Implementation","Rakathum","Rakathum, Ramechhap, Janakpur, Central, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 27.4387900000000010  85.8695900000000020","NP"
"GB-1-201489","Implementation","Ramailodanda","Ramailodanda, Okhaldhunga, Okhaldhunga, Sagarmatha, Eastern, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 27.3202700000000010  86.5101700000000020","NP"
"GB-1-201489","Implementation","Ramechhap","Ramechhap, Janakpur, Central, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 27.4166700000000000  86.0833300000000040","NP"
"GB-1-201489","Implementation","Rasanalu","Rasanalu, Ramechhap, Janakpur, Central, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 27.5786000000000020  86.2385000000000020","NP"
"GB-1-201489","Implementation","Ratnapur","Ratnapur, Syangja, Gandaki, Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 27.9044999999999990  83.8331000000000020","NP"
"GB-1-201489","Implementation","Rumjatar","Rumjatar, Okhaldhunga, Sagarmatha, Eastern, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 27.2799000000000010  86.5691000000000060","NP"
"GB-1-201489","Implementation","Salupati","Salupati, Ramechhap, Janakpur, Central, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 27.3484000000000020  86.1263000000000010","NP"
"GB-1-201489","Implementation","Sanfebagar Airport","Sanfebagar Airport, Rodikot, Achham, Seti, Far Western, Nepal","http://www.opengis.net/def/crs/EPSG/0/4326"," 29.2330000000000010  81.2169999999999990","NP"
