IATI-Identifier, location name, description, point srs name, coordinates
GB-1-107467,Chittagong CC,Chittagong CC, Chittagong, Chittagong, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.3303909999999990  91.8251800000000030
GB-1-107467,Comilla CC,Comilla CC, Comilla, Chittagong, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.4559590000000000  91.1820369000000000
GB-1-107467,Dhaka CC,Dhaka CC, Dhaka, Dhaka, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.7099210000000010  90.4071430000000050
GB-1-107467,Dinajpur,Dinajpur, Dinajpur, Rangpur, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.6211489999999990  88.6344909999999970
GB-1-107467,Faridpur,Faridpur, Faridpur, Dhaka, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.6000000000000010  89.8499999999999940
GB-1-107467,Feni,Feni, Feni, Chittagong, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.0159132000000000  91.3975831000000060
GB-1-107467,Gazipur CC,Gazipur CC, Gazipur, Dhaka, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.9917345000000000  90.4195876000000000
GB-1-107467,Gopalganj,Gopalganj, Gopalganj, Dhaka, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.0130139000000010  89.8224053999999940
GB-1-107467,Habiganj,Habiganj, Habiganj, Sylhet, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.3788889000000000  91.4122222000000020
GB-1-107467,Jessore,Jessore, Jessore, Khulna, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.1666667000000000  89.2166667000000050
GB-1-107467,Jhenaidah,Jhenaidah, Jhenaidah, Khulna, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.5528198000000020  89.1753614000000000
GB-1-107467,Khulna CC,Khulna CC, Khulna, Khulna, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.8166666999999990  89.5499999999999970
GB-1-107467,Kushtia,Kushtia, Kushtia, Khulna, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.8999999999999990  89.1400000000000010
GB-1-107467,Mymensingh,Mymensingh, Mymensingh, Dhaka, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.7492009999999990  90.4026180000000040
GB-1-107467,Naogaon,Naogaon, Naogaon, Rajshahi, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.8045200000000000  88.9352568999999990
GB-1-107467,Narayanganj Sadar,Narayanganj Sadar, Narayanganj, Dhaka, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.6315743000000000  90.4974358999999990
GB-1-107467,Pabna,Pabna, Pabna, Rajshahi, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.0065800000000000  89.2441330000000050
GB-1-107467,Rajshahi CC,Rajshahi CC, Rajshahi, Rajshahi, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.3666667000000000  88.5999999999999940
GB-1-107467,Rangpur CC,Rangpur CC, Rangpur, Rangpur , Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.7500000000000000  89.2500000000000000
GB-1-107467,Saidpur,Saidpur, Nilphamari, Rajshahi, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.7833332999999990  88.9000000000000060
GB-1-107467,Satkhira,Satkhira, Satkhira, Khulna, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.7184852000000000  89.0704766000000060
GB-1-107467,Savar,Savar, Dhaka, Dhaka, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.8701334000000000  90.2713944000000050
GB-1-107467,Sirajganj,Sirajganj, Sirajganj, Rajshahi, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.4553909999999990  89.6999509999999990
GB-1-107467,Sylhet CC,Sylhet CC, Sylhet, Sylhet, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.8977779999999990  91.8713889999999940
GB-1-107467,Tangail,Tangail, Tangail, Dhaka, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.2474710000000010  89.9209900000000030
GB-1-107467,Tongi,Tongi, Gazipur, Dhaka, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.8900000000000010  90.4058332999999980
GB-1-107480,Naogaon,Naogaon, Naogaon, Rajshahi Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.8045200000000000  88.9352568999999990
GB-1-107480,Pabna,Pabna, Pabna, Rajshahi Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.0065800000000000  89.2441330000000050
GB-1-107480,Pakundia,Pakundia, Kishoreganj, Dhaka Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.3296584000000000  90.6796767000000020
GB-1-107480,Palashbari,Palashbari, Gaibandha, Rangpur Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.2793867000000000  89.3535198000000010
GB-1-107480,Pangsha,Pangsha, Rajbari, Dhaka Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.7874720999999990  89.4162809000000040
GB-1-107480,Patgram,Patgram, Lalmonirhat, Rangpur, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 26.3466951000000020  89.0191281000000030
GB-1-107480,Patiya,Patiya, Chittagong, Chittagong Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.2904161999999990  91.9844827000000010
GB-1-107480,Pirganj Upazila,Pirganj Upazila, Rangpur, Rangpur, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.4565051000000010  89.2970126999999960
GB-1-107480,Puthia,Puthia, Rajshahi, Rajshahi Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.3624005000000000  88.8383036000000030
GB-1-107480,Rajoir Upazila,Rajoir Upazila, Madaripur, Dhaka Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.2156141000000000  90.0559939000000040
GB-1-107480,Ramgonj Road,Ramgonj Road, Lakshmipur, Chittagong Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.9753602999999980  90.8047571000000030
GB-1-107480,Rampal Upazila,Rampal Upazila, Bagerhat, Khulna Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.5957130000000000  89.6816208000000050
GB-1-107480,Ramu,Ramu, Cox's Bazar, Chittagong Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 21.4323681999999990  92.1008486000000060
GB-1-107480,Rangamati,Rangamati, Rangamati, Chittagong Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.6573497999999990  92.1732707999999970
GB-1-107480,Rauzan,Rauzan, Chittagong, Chittagong, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.5282190000000000  91.9236829999999970
GB-1-107480,Raiganj Upazila,Raiganj Upazila, Sirajganj, Rajshahi Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.4997791000000010  89.5308902999999960
GB-1-107480,Rowangchhari Upazila,Rowangchhari Upazila, Bandarban, Chittagong Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.1975219999999990  92.3616202999999980
GB-1-107480,Ruma ,Ruma , Bandarban, Chittagong Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.0554838999999990  92.3646569000000000
GB-1-107480,Gaibandha,Gaibandha, Gaibandha, Rangpur Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.1879868000000010  89.4742176999999970
GB-1-107480,Natore,Natore, Natore, Rajshahi Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.4109580000000010  88.9820696000000030
GB-1-107480,Kishoreganj,Kishoreganj, Kishoreganj, Dhaka Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.4331226999999980  90.7865654999999950
GB-1-107480,Madaripur,Madaripur, Madaripur, Dhaka Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.1730710000000000  90.2046280000000000
GB-1-107480,Gopalganj,Gopalganj, Gopalganj, Dhaka Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.0130139000000010  89.8224053999999940
GB-1-107480,Moulvibazar,Moulvibazar, Moulvibazar, Sylhet District, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.4809300000000010  91.7642670000000040
GB-1-107480,Nagarpur,Nagarpur, Tangail, Dhaka Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.0576706999999990  89.8762377000000040
GB-1-107480,Nakla,Nakla, Sherpur, Dhaka Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.9678951000000000  90.1787657000000000
GB-1-107480,Nandail,Nandail, Mymensingh, Dhaka Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.5687223000000010  90.6903528999999930
GB-1-107480,Narail,Narail, Narail, Khulna Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.1656982000000010  89.4990219000000020
GB-1-107480,Noakhali,Noakhali, Noakhali, Chittagong Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.8246384000000010  91.1017334000000010
GB-1-107480,Nalchity Upazila,Nalchity Upazila, Jhalokati, Barisal Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.5957827000000010  90.2807868000000010
GB-1-107480,Nawabgonj,Nawabgonj, Dhaka , Dhaka Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.6640872999999980  90.1598860000000000
GB-1-107480,Akhaura,Akhaura, Brahmanbaria, Chittagong Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.8599999999999990  91.2099999000000000
GB-1-107480,Amtali,Amtali, Barguna, Barisal Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.1369000999999980  90.2291565000000020
GB-1-107480,Anwara,Anwara, Chittagong, Chittagong Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.2181117000000010  91.9270245999999960
GB-1-107480,Ashuganj,Ashuganj, Brahmanbaria, Chittagong Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.0300000000000010  91.0100000000000050
GB-1-107480,Atrai,Atrai, Naogaon, Rajshahi Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.6188664000000020  88.9868531999999990
GB-1-107480,Badalgachhi,Badalgachhi, Naogaon, Rajshahi Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.9684850000000010  88.9102488999999990
GB-1-107480,Bakerganj Upazila,Bakerganj Upazila, Barisal, Barisal Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.5478700000000000  90.3936721999999970
GB-1-107480,Bauphal,Bauphal, Patuakhali, Barisal Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.4192529000000000  90.5565138000000050
GB-1-107480,Belkuchi,Belkuchi, Sirajganj, Rajshahi Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.2952157000000000  89.6980719000000020
GB-1-107480,Bhandaria,Bhandaria, Pirojpur , Barisal Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.4857567000000000  90.0629988999999970
GB-1-107480,Bheramara,Bheramara, Kushtia, Khulna Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.0209750000000000  88.9922341000000050
GB-1-107480,Bhola,Bhola, Bhola, Barisal Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.6886122999999990  90.6405551000000000
GB-1-107480,Beanibazar,Beanibazar, Sylhet, Sylhet District, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.8219613000000020  92.1585314000000010
GB-1-107480,Baraigram,Baraigram, Natore, Rajshahi Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.2942372000000010  89.0812157999999950
GB-1-107480,Burhanuddin,Burhanuddin, Bhola, Barisal Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.4983690000000000  90.7153469999999940
GB-1-107480,Brahmanpara,Brahmanpara, Comilla, Chittagong, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.6146947999999990  91.1062448999999930
GB-1-107480,Burichong,Burichong, Comilla, Chittagong Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.5628798000000010  91.1209120999999980
GB-1-107480,Chakaria,Chakaria, Cox's Bazar, Chittagong Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 21.7349661000000010  92.0873591000000000
GB-1-107480,Chandanaish,Chandanaish, Chittagong, Chittagong Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.2438942000000000  92.0126276000000020
GB-1-107480,Char Fasson Upazila,Char Fasson Upazila, Bhola, Barisal Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.0937737000000000  90.7152748999999970
GB-1-107480,Chhatak,Chhatak, Sunamganj, Sylhet District, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.0333332999999990  91.6666666999999930
GB-1-107480,Chittagong,Chittagong, Chittagong, Chittagong Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.3303909999999990  91.8251800000000030
GB-1-107480,Chauddagram,Chauddagram, Comilla, Chittagong Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.2310319999999990  91.3107772000000040
GB-1-107480,Chowgacha,Chowgacha, Jessore, Khulna Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.2632036000000010  89.0203230000000050
GB-1-107480,Companygonj Thana,Companygonj Thana, Noakhali, Chittagong Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.8719207000000000  91.2775187999999960
GB-1-107480,Dacope Upazila,Dacope Upazila, Khulna, Khulna Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.3807307999999980  89.5120083999999990
GB-1-107480,Daganbhuiyan,Daganbhuiyan, Feni, Chittagong Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.9370525000000000  91.3029492999999950
GB-1-107480,Debiganj,Debiganj, Panchagarh, Rangpur Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 26.1183333000000000  88.7600000000000050
GB-1-107480,Derai,Derai, Sunamganj, Sylhet District, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.7883382999999990  91.3541579000000040
GB-1-107480,Dhaka,Dhaka, Dhaka Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.7099210000000010  90.4071430000000050
GB-1-107480,Dhamrai,Dhamrai, Dhaka, Dhaka Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.9148318999999990  90.2174318000000000
GB-1-107480,Dhunat,Dhunat, Bogra, Rajshahi Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.6779693999999990  89.5403278999999940
GB-1-107480,Dimla Upazila,Dimla Upazila, Nilphamari, Rangpur Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 26.1787864000000000  88.9822625999999990
GB-1-107480,Domar,Domar, Nilphamari, Rangpur Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 26.1063350000000010  88.8222200000000020
GB-1-107480,Double Mooring,Double Mooring, Chittagong, Chittagong Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.3297148999999990  91.8074586000000040
GB-1-107480,Dumuria,Dumuria, Satkhira, Khulna Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.2500000000000000  89.2600000000000050
GB-1-107480,Fakirhat,Fakirhat, Bagerhat, Khulna Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.7752881000000010  89.7127545999999970
GB-1-107480,Fatickchari Khal,Fatickchari Khal, Chittagong, Chittagong Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.7292992000000000  91.7358756000000000
GB-1-107480,Phulpur,Phulpur, Mymensingh, Dhaka Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.9542132999999990  90.3630670000000010
GB-1-107480,Gafargaon,Gafargaon, Mymensingh, Dhaka Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.4267419000000000  90.5482375999999930
GB-1-107480,Gangni,Gangni, Meherpur, Khulna Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.8206519000000010  88.7421831000000050
GB-1-107480,Gobindaganj Upazila,Gobindaganj Upazila, Gaibandha, Rangpur Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.1404178000000020  89.4363910000000000
GB-1-107480,Galachipa,Galachipa, Patuakhali, Barisal Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.1633734000000010  90.4101619000000060
GB-1-107480,Golapganj,Golapganj, Sylhet, Sylhet District, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.8580629000000000  92.0150758000000050
GB-1-107480,Hathazari,Hathazari, Chittagong, Chittagong Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.4965476000000000  91.8074586000000040
GB-1-107480,Hatibandha,Hatibandha, Lalmonirhat, Rangpur Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 26.1152465999999990  89.1529369000000000
GB-1-107480,Ishwardi,Ishwardi, Pabna, Rajshahi Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.1334209000000010  89.0670779999999950
GB-1-107480,Jagannathpur,Jagannathpur, Sunamganj, Sylhet District, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.7702172999999990  91.5414435999999940
GB-1-107480,Jamalpur,Jamalpur, Jamalpur, Dhaka Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.9249785000000020  89.9463408000000020
GB-1-107480,Jhenaidah,Jhenaidah, Jhenaidah, Khulna, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.5528198000000020  89.1753614000000000
GB-1-107480,Joypurhat,Joypurhat, Joypurhat, Rajshahi Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.1384940000000010  89.0561531999999970
GB-1-107480,Kalihati,Kalihati, Tangail, Dhaka Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.3905944999999990  89.9930051999999990
GB-1-107480,Kamalganj,Kamalganj, Moulvibazar, Sylhet District, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.2986718999999990  91.8903882000000040
GB-1-107480,Kapasia,Kapasia, Gazipur, Dhaka Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.1124201999999990  90.5665658000000060
GB-1-107480,Kashba,Kashba, Brahmanbaria, Chittagong, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.7388189999999990  91.1481169999999990
GB-1-107480,Kendua,Kendua, Netrokona, Dhaka Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.6614827000000010  90.8413067999999980
GB-1-107480,Keraniganj,Keraniganj, Dhaka, Dhaka Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.6973431000000010  90.3889621999999950
GB-1-107480,Keshabpur,Keshabpur, Jessore, Khulna Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.9054630000000010  89.2193800999999950
GB-1-107480,Khagrachori Sadar,Khagrachori Sadar, Khagrachhari, Chittagong, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.1557472000000000  91.9685826000000050
GB-1-107480,Khulna,Khulna, Khulna, Khulna Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.8171292000000000  89.5648697000000030
GB-1-107480,Kulaura,Kulaura, Moulvibazar, Sylhet District, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.5254644000000010  92.0346665000000000
GB-1-107480,Kumarkhali,Kumarkhali, Kushtia, Khulna Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.8595814000000000  89.2395889999999950
GB-1-107480,Kushtia,Kushtia, Kushtia, Khulna Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.9031823000000010  89.0561531999999970
GB-1-107480,Lalmonirhat Sadar,Lalmonirhat Sadar, Lalmonirhat, Rangpur Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.9161980000000010  89.4505802000000050
GB-1-107480,Lalmohan,Lalmohan, Bhola, Barisal Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.3410744000000000  90.7318980999999950
GB-1-107480,Lakshmipur Sadar,Lakshmipur Sadar, Lakshmipur, Chittagong Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.9410396000000000  90.8281156000000040
GB-1-107480,Magura,Magura, Magura, Khulna Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.4854655000000000  89.4198305000000030
GB-1-107480,Motijheel,Motijheel, Dhaka, Dhaka Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.7329724000000010  90.4172310000000010
GB-1-107480,Mirzaganj Upazila,Mirzaganj Upazila, Patuakhali, Barisal Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.3597106000000000  90.2168781000000020
GB-1-107480,Mirjapur,Mirjapur, Tangail, Dhaka , Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.0993107000000000  90.1003804000000060
